0	0	0	0	148250016.3	5.45%	0	0	0		-0.6	0	13.16	000905		0	0	CNY	13.16		0.05		1970-01-01	0.12	SZ	12.38	1	6987960000.0	531000000	0		13.86	17.7	0			0		0	0	0	0	0				0	13.76	100	111323.22	13.11	9.45	6987960000.0	已收盘		0	0	厦门港务	4.9545	13.81		43.63%	0	2.66	33.8223	37.2813	-0.08	-4.36	0.6096			T				15.14		SZ000905	0.01	Thu Oct 19 15:04:03 +0800 2017	531000000		2.10%	11	1493007249390			11132322	31264524	0.77		0.38	2017-10-19
0	0	0	0	33093749.79	3.44%	0	0	0		-0.21	0	8.5	000906		0	0	CNY	8.5		0.05		1970-01-01	0.17	SZ	7.84	1	3653194107.0	429787542	0		8.76	14.05	0			0		0	0	0	0	0				0	8.71	100	38569.34	8.46	7.93	4341905986.5	已收盘		0	0	浙商中拓	3.4472	8.7		1.0%	0	2.47	34.6386	30.7987	0.12	-2.41	0.1061			F				9.58		SZ000906	0.01	Thu Oct 19 15:04:03 +0800 2017	510812469		0.90%	11	1493007249393			3856934	11605278	1.3		0.59	2017-10-19
0	0	0	0	23525400.62	3.54%	0	0	0		0.05	0	7.4	000908		0	0	CNY	7.4		0.0		1970-01-01	0.07	SZ	6.62	1	4075912748.0	550799020	0		7.59	13.42	0		3	0		0	0	0	0	0				0	7.35	100	31640.32	7.33	7.02	6510330197.4	已收盘		0	0	景峰医药	2.5907	7.44		62.69%	0	2.86	19.1464	23.2518	0.14	0.68	2.5383			F				8.09		SZ000908	0.01	Thu Oct 19 15:04:03 +0800 2017	879774351		0.57%	11	1493938884186			3164032	4232303	1.38		0.0	2017-10-19
0	0	0	0	46430103.85	2.34%	0	0	0		-0.22	0	13.0	000909		0	0	CNY	13.0		0.04		1970-01-01	0.06	SZ	11.9	1	3822000000.0	294000000	0		13.23	18.24	0			0		0	0	0	0	0				0	13.22	100	35547.0	12.92	10.91	4060582032.0	已收盘		0	0	数源科技	3.3397	13.02		60.86%	0	3.89	189.3667	164.15	-0.31	-1.66	2.1781			F				14.54		SZ000909	0.01	Thu Oct 19 15:04:03 +0800 2017	312352464		1.21%	11	1493007249398			3554700	14475267	0.28		0.31	2017-10-19
0	0	0	0	32774052.62	2.81%	0	0	0		0.05	0	21.4	000910		0	0	CNY	21.4		0.12		1970-01-01	0.26	SZ	19.22	1	11314659895.0	528722425	0		21.51	26.47	0		3	0		0	0	0	0	0				0	21.35	100	15425.28	20.91	16.88	11885346000.0	已收盘		0	0	大亚圣象	5.6138	21.36		56.45%	0	3.81	21.9644	20.5849	0.0	0.23	1.758			F				23.49		SZ000910	0.01	Thu Oct 19 15:04:03 +0800 2017	555390000		0.29%	11	1493007249401			1542528	12312062	0.58		0.56	2017-10-19
0	0	0	0	57523649.39	4.33%	0	0	0		-0.43	0	11.13	000911		0	0	CNY	11.13		0.0		1970-01-01	-0.22	SZ	10.4	1	3607020828.81	324080937	0		11.59	24.35	0			0		0	0	0	0	0				0	11.56	100	51069.92	11.09	10.71	3607020828.81	已收盘		0	0	南宁糖业	4.7003	11.57		8.38%	0	2.37	190.0438	24.5382	0.09	-3.72	0.9341			F				12.72		SZ000911	0.01	Thu Oct 19 15:04:03 +0800 2017	324080937		1.58%	11	1499561303323			5106992	13144806	1.16		0.0	2017-10-19
0	0	0	0	94814033.01	5.95%	0	0	0		-0.34	0	8.73	000912		0	0	CNY	8.73		0.0		1970-01-01	-0.07	SZ	8.16	1	5107050000.0	585000000	0		9.15	17.2	0			0		0	0	0	0	0				0	9.07	100	107462.17	8.61	6.4	5107050000.0	已收盘		0	0	泸天化	0.1359	9.1		57.62%	0	64.24			0.11	-3.75	1.4625			F				9.98		SZ000912	0.01	Thu Oct 19 15:04:03 +0800 2017	585000000		1.84%	11	1493007249407			10746217	11088035	1.12		0.0	2017-10-19
0	0	0	0	12951596.58	1.88%	0	0	0		-0.12	0	17.41	000913		0	0	CNY	17.41		0.1		1970-01-01	0.11	SZ	15.78	1	7896061742.59	453535999	0		17.64	20.38	0			0		0	0	0	0	0				0	17.53	100	7403.01	17.31	14.04	7896061760.0	已收盘		0	0	钱江摩托	5.4143	17.51		51.23%	0	3.22	24.0554	24.0398	0.06	-0.68	3.2579			F				19.28		SZ000913	0.01	Thu Oct 19 15:04:03 +0800 2017	453536000		0.16%	11	1508155208167			740301	29166761	0.63		0.57	2017-10-19
0	0	0	0	139928075.77	2.32%	0	0	0		0.05	0	34.95	000915		0	0	CNY	34.95		0.15		1970-01-01	0.63	SZ	31.41	1	8158464337.2	233432456	0		35.61	41.58	0		3	0		0	0	0	0	0				0	34.9	100	39821.92	34.8	27.72	8189885400.75	已收盘		0	0	山大华特	5.9866	34.8		-6.99%	0	5.84	41.2828	34.2342	0.03	0.14	4.8341			T				38.39		SZ000915	0.01	Thu Oct 19 15:04:03 +0800 2017	234331485		1.71%	11	1493007249412			3982192	8865181	1.05		0.43	2017-10-19
0	0	0	0	0.0	4.11%	0	0	0		0.0	0	10.7	000916		0	0	CNY	10.7		0.16		1970-01-01	0.16	SZ	9.63	2	11662778103.4	1089979262	0		10.77	11.35	0			0		0	0	0	0	0				0	10.7	100	0.0	10.33	5.34	11663000000.0	已收盘		0	0	华北高速	4.3205	10.65		0.0%	0	2.48	38.8754	38.4503	0.85	0.0	11.6286			F				11.77		SZ000916	0.01	Thu Oct 19 15:04:03 +0800 2017	1090000000			11	1493007249415			0	15337628	0.0		1.5	2017-10-19
0	0	0	0	112544119.08	2.57%	0	0	0		-0.2	0	10.32	000917		0	0	CNY	10.32		0.03		1970-01-01	0.09	SZ	9.47	1	13360527420.0	1294624750	0		10.57	16.47	0		3	0		0	0	0	0	0				0	10.52	100	108405.67	10.3	9.87	14629181408.2	已收盘		0	0	电广传媒	7.7512	10.52		33.42%	0	1.33	43.9128	45.7045	-0.1	-1.9	1.8805			T				11.57		SZ000917	0.01	Thu Oct 19 15:04:03 +0800 2017	1417556338		0.84%	11	1493007249418			10840567	32840616	1.06		0.29	2017-10-19
0	0	0	0	27745387.9	1.00%	0	0	0		-0.05	0	6.95	000918		0	0	CNY	6.95		0.0		1970-01-01	-0.4	SZ	6.3	1	12539130918.0	1804191499	0		7.02	12.18	0			0		0	0	0	0	0				0	7.0	100	39781.02	6.95	6.49	12539130925.0	已收盘		0	0	嘉凯城	1.0749	7.02		-0.48%	0	6.47	31.4397	20.1615	0.0	-0.71	9.2342			F				7.7		SZ000918	0.01	Thu Oct 19 15:04:03 +0800 2017	1804191500		0.22%	11	1493007249421			3978102	37815712	0.63		0.0	2017-10-19
0	0	0	0	51849459.62	1.81%	0	0	0		-0.13	0	10.36	000919		0	0	CNY	10.36		0.17		1970-01-01	0.2	SZ	9.44	1	5211393421.08	503030253	0		10.54	14.48	0			0		0	0	0	0	0				0	10.49	100	49730.89	10.35	9.87	5221440000.0	已收盘		0	0	金陵药业	5.0613	10.49		4.59%	0	2.05	28.9836	30.537	0.0	-1.24	1.4998			F				11.54		SZ000919	0.01	Thu Oct 19 15:04:03 +0800 2017	504000000		0.99%	11	1493007249424			4973089	14494990	1.02		1.64	2017-10-19
0	0	0	0	103068936.03	3.88%	0	0	0		-0.36	0	11.49	000920		0	0	CNY	11.49		0.03		1970-01-01	0.15	SZ	10.67	1	4847548559.25	421892825	0		11.86	17.83	0		3	0		0	0	0	0	0				0	11.85	100	88985.79	11.4	10.55	4848780000.0	已收盘		0	0	南方汇通	1.9482	11.85		17.17%	0	5.9	49.1478	44.0021	-0.35	-3.04	4.6689			F				13.04		SZ000920	0.01	Thu Oct 19 15:04:03 +0800 2017	422000000		2.11%	11	1493007249426			8898579	10531411	0.88		0.26	2017-10-19
0	0	0	0	247924254.65	3.75%	0	0	0		-0.07	0	15.15	000921		0	0	CNY	15.15		0.3		1970-01-01	1.27	SZ	13.7	1	13665831234.8	902035065	0		15.57	18.1	0		3	0		0	0	0	0	0			00921	0	15.22	100	162465.58	15.0	8.94	20645289355.5	已收盘		0	0	海信科龙	4.5399	15.37		12.8%	0	3.34	18.9801	10.5656	-0.2	-0.46	0.6315			T				16.74		SZ000921	0.01	Thu Oct 19 15:04:03 +0800 2017	1362725370		1.80%	11	1493007249430			16246558	9135429	0.78		1.98	2017-10-19
0	0	0	0	34940353.0	2.69%	0	0	0		-0.21	0	7.98	000922		0	0	CNY	7.98		0.0		1970-01-01	0.01	SZ	7.78	1	3654045950.1	457900495	0		8.19	15.47	0			0		0	0	0	0	0				0	8.19	100	43372.0	7.97	6.33	4338464870.46	已收盘		0	0	*ST佳电	2.647	8.19		-26.35%	0	3.01			0.0	-2.56	3.2206			F				8.6		SZ000922	0.01	Thu Oct 19 15:04:03 +0800 2017	543667277		0.95%	11	1493007249433			4337200	14375943	1.23		0.0	2017-10-19
0	0	0	0	103252885.75	5.51%	0	0	0		-1.36	0	26.06	000923		0	0	CNY	26.06		0.0		1970-01-01	-0.05	SZ	24.68	1	5159880000.0	198000000	0		27.56	44.3	0			0		0	0	0	0	0				0	27.42	100	38801.76	26.05	17.24	17010116723.7	已收盘		0	0	河北宣工	9.2405	27.4		-3.84%	0	2.82	8132.4643	10732.2074	-0.46	-4.96	64.3759			F				30.16		SZ000923	0.01	Thu Oct 19 15:04:03 +0800 2017	652728961		1.96%	11	1493949805041			3880176	14964690	0.83		0.0	2017-10-19
0	0	0	0	36522320.51	2.85%	0	0	0		-0.49	0	17.07	000925		0	0	CNY	17.07		0.0		1970-01-01	-0.08	SZ	15.8	1	5213764115.52	305434336	0		17.55	26.95	0		3	0		0	0	0	0	0				0	17.56	100	21154.0	17.05	14.11	6707242245.24	已收盘		0	0	众合科技	5.71	17.55		47.74%	0	2.99			-0.06	-2.79	5.5775			F				19.32		SZ000925	0.01	Thu Oct 19 15:04:03 +0800 2017	392925732		0.69%	11	1493007249438			2115400	5469494	0.48		0.0	2017-10-19
0	0	0	0	69093970.24	1.70%	0	0	0		-0.06	0	12.3	000926		0	0	CNY	12.3		0.25		1970-01-01	0.49	SZ	11.12	1	11664685639.8	948348426	0		12.46	13.43	0		3	0		0	0	0	0	0				0	12.36	100	56030.83	12.25	11.23	11676666417.9	已收盘		0	0	福星股份	10.2001	12.36		-32.04%	0	1.21	20.0956	16.601	0.24	-0.49	1.1482			T				13.6		SZ000926	0.01	Thu Oct 19 15:04:03 +0800 2017	949322473		0.59%	11	1493007249441			5603083	30488138	1.09		2.03	2017-10-19
