,ticker,tradeDate,PE,PB,PS,PCF
0,002856,2017-10-09,70.2766,5.4793,4.1236,-106.1289
0,002857,2017-10-09,62.2613,6.5145,11.6085,105.7004
0,002858,2017-10-09,89.1681,8.4023,11.951,86.4219
0,002859,2017-10-09,60.2803,7.8245,11.5465,76.7844
0,002860,2017-10-09,43.4624,5.7283,11.1404,40.6428
0,002861,2017-10-09,38.6952,4.6218,6.2567,56.4919
0,002862,2017-10-09,56.8024,5.0118,5.9571,27.6202
0,002863,2017-10-09,43.49,3.7632,1.3942,-20.4859
0,002865,2017-10-09,51.1894,3.6214,2.8844,36.454
0,002866,2017-10-09,47.0562,5.2512,7.3353,93.7693
0,002867,2017-10-09,28.5672,4.4606,4.2199,28.3725
0,002868,2017-10-09,41.5258,4.9809,8.9799,31.6192
0,002869,2017-10-09,42.4096,5.185,7.8494,45.8452
0,002870,2017-10-09,31.6184,4.532,3.9367,40.2918
0,002871,2017-10-09,47.3065,5.4728,10.1681,31.1473
0,002872,2017-10-09,31.187,2.462,3.3535,29.7078
0,002873,2017-10-09,48.6483,5.1308,4.5235,54.3979
0,002875,2017-10-09,38.7375,4.2039,3.3259,42.1311
0,002876,2017-10-09,73.1452,7.2034,7.2632,-46.5831
0,002877,2017-10-09,69.038,5.7344,11.5163,-740.1623
0,002878,2017-10-09,55.4313,6.4677,4.307,49.6702
0,002879,2017-10-09,46.1086,4.0993,9.4534,44.482
0,002880,2017-10-09,45.1019,6.1792,11.7412,87.5006
0,002881,2017-10-09,82.1432,8.9346,7.8431,2133.9498
0,002882,2017-10-09,47.4751,5.311,3.3934,146.7128
0,002883,2017-10-09,56.246,7.7053,12.4832,808.7683
0,002884,2017-10-09,28.5678,7.4457,4.9738,34.2035
0,002885,2017-10-09,51.5932,5.6787,3.7048,51.9709
0,002886,2017-10-09,53.0788,5.0143,4.6154,-237.7646
0,002887,2017-10-09,37.9662,8.6666,8.9582,67.5807
0,002888,2017-10-09,64.4162,9.7471,10.0311,72.2775
0,002889,2017-10-09,41.1848,5.4814,0.5539,-589.1348
0,002890,2017-10-09,66.5405,7.8599,8.9198,64.9311
0,002891,2017-10-09,48.7797,10.9863,4.2949,93.251
0,002892,2017-10-09,57.6913,14.4731,7.7242,61.3349
0,002893,2017-10-09,23.2878,8.7067,2.9984,-62.9102
0,002895,2017-10-09,103.2726,7.9332,12.1047,102.36
0,002896,2017-10-09,74.1962,12.8001,9.196,52.3307
0,002897,2017-10-09,52.2746,9.3763,4.9468,51.5416
0,002898,2017-10-09,70.1993,15.4492,16.3645,60.5608
0,002899,2017-10-09,62.4374,11.0244,6.694,97.044
0,002900,2017-10-09,47.8019,9.6579,10.5757,54.5264
0,002901,2017-10-09,48.9225,18.5305,23.269,55.7161
0,002902,2017-10-09,37.7268,5.5292,2.1759,51.6663
0,300001,2017-10-09,65.9247,6.0613,2.6662,-112.9043
0,300002,2017-10-09,54.4511,2.987,5.5776,29.878
0,300003,2017-10-09,49.0598,6.6924,9.8397,53.7433
0,300004,2017-10-09,34.7551,1.811,7.0396,-47.9077
0,300005,2017-10-09,44.7961,2.4675,2.1934,17.7095
0,300006,2017-10-09,319.1227,3.4284,5.3769,60.1629
0,300007,2017-10-09,52.4888,4.038,4.2628,26.3638
0,300008,2017-10-09,65.3082,3.0358,6.2811,88.2397
0,300009,2017-10-09,55.3625,8.974,13.4054,49.647
0,300010,2017-10-09,38.8079,2.0775,5.3625,262.5846
0,300011,2017-10-09,66.2878,3.4253,6.961,54.6106
0,300012,2017-10-09,60.0864,3.1496,4.0391,17.4717
0,300013,2017-10-09,58.8048,3.9565,6.5321,38.6991
0,300014,2017-10-09,56.4843,10.3871,7.802,494.2856
0,300015,2017-10-09,59.4612,12.4794,8.2334,49.7382
0,300016,2017-10-09,151.7436,5.0077,9.4199,43.8059
0,300017,2017-10-09,28.4336,4.0678,6.3576,35.4432
0,300018,2017-10-09,39.1111,2.7589,10.9437,31.4585
0,300019,2017-10-09,55.9201,5.6411,5.6888,40.0228
0,300020,2017-10-09,259.7014,3.007,5.2949,-1047.3971
0,300021,2017-10-09,81.3585,4.3085,5.5463,-123.2649
0,300022,2017-10-09,-87.5824,10.9138,0.7284,119.9227
0,300023,2017-10-09,56.101,3.6336,5.3375,37.3819
0,300024,2017-10-09,81.7438,6.0501,15.8827,-179.2581
0,300025,2017-10-09,54.0434,4.3737,2.7883,60.0943
0,300026,2017-10-09,21.0458,2.1435,3.7177,22.4585
0,300027,2017-10-09,26.7763,2.6515,7.1558,-392.8106
0,300028,2017-10-09,-51.0544,7.7945,43.6677,92.5806
0,300029,2017-10-09,-23.5159,10.9895,14.8692,131.4341
0,300030,2017-10-09,119.5127,3.635,6.5908,70.711
0,300031,2017-10-09,46.4859,3.6275,5.2403,57.2342
0,300032,2017-10-09,48.1439,2.4914,3.5773,320.2119
0,300033,2017-10-09,29.676,12.2495,19.7905,41.7295
0,300034,2017-10-09,76.9415,5.0975,9.774,-68.7982
0,300035,2017-10-09,145.1042,4.6879,21.0477,75.0177
0,300036,2017-10-09,56.5791,4.9947,8.0904,55.875
0,300037,2017-10-09,38.918,4.5244,5.9369,64.7364
0,300038,2017-10-09,74.3695,2.9152,11.3651,54.3938
0,300039,2017-10-09,27.232,3.2483,5.0327,29.3347
0,300040,2017-10-09,22.2814,2.2224,2.3924,-50.5508
0,300041,2017-10-09,50.566,2.9353,4.1445,33.5078
0,300042,2017-10-09,104.0782,5.5035,5.7627,-471.4108
0,300043,2017-10-09,27.9085,4.0107,3.5297,30.222
0,300044,2017-10-09,67.2941,5.1411,6.3601,-20.8325
0,300045,2017-10-09,126.7531,5.5504,15.91,316.7239
0,300046,2017-10-09,52.4555,3.5714,9.7308,32.0316
0,300047,2017-10-09,42.1445,2.6311,2.002,1015.5547
0,300048,2017-10-09,49.0683,2.4217,4.2668,48.2587
0,300049,2017-10-09,37.1128,2.8475,4.9049,39.8574
0,300050,2017-10-09,48.4873,3.0777,9.1798,29.9855
0,300051,2017-10-09,96.4384,4.5898,13.4862,56.3462
0,300052,2017-10-09,-91.1516,6.4022,11.8947,169.9751
0,300053,2017-10-09,84.6484,5.0421,13.8954,72.4202
0,300054,2017-10-09,31.7945,2.7707,5.7895,33.6247
0,300055,2017-10-09,52.3804,3.0111,8.6207,45.8543
0,300056,2017-10-09,-23.4328,2.2278,4.1597,30.7176
0,300057,2017-10-09,58.2787,2.1804,2.0024,18.9288
0,300058,2017-10-09,28.498,2.3083,1.2176,176.7098
0,300059,2017-10-09,94.5177,4.6189,26.4109,-15.8822
0,300061,2017-10-09,47.7234,2.7464,6.1386,43.3668
0,300062,2017-10-09,55.2404,3.7324,4.1723,-25.3472
0,300063,2017-10-09,35.3012,2.3206,0.8955,31.9976
0,300064,2017-10-09,106.4291,2.4449,16.6127,153.0571
0,300065,2017-10-09,78.0976,5.7529,10.1716,44.5573
0,300066,2017-10-09,58.784,4.1231,9.5599,139.6884
0,300067,2017-10-09,54.052,4.3726,3.7572,56.5031
0,300068,2017-10-09,49.1238,2.7626,2.057,528.0452
0,300069,2017-10-09,312.589,9.0141,14.4914,-1074.3898
0,300070,2017-10-09,26.9606,3.544,6.0249,56.5967
0,300071,2017-10-09,54.1652,4.6719,1.6369,41.9096
0,300072,2017-10-09,27.934,7.5959,2.3767,-91.2575
0,300073,2017-10-09,58.1663,8.1098,7.4733,-112.1419
0,300074,2017-10-09,60.4005,3.8062,9.8913,-64.9238
0,300075,2017-10-09,60.8621,6.228,8.6394,-217.4764
0,300076,2017-10-09,-87.9421,3.3832,28.6319,152.9132
0,300077,2017-10-09,89.8814,2.9461,11.669,-278.9565
0,300078,2017-10-09,60.9035,6.0084,10.5611,139.518
0,300079,2017-10-09,40.4719,2.1825,5.1747,26.3222
0,300080,2017-10-09,-20.8151,1.3907,2.3206,-39.4163
0,300081,2017-10-09,119.0488,3.6607,19.5655,310.6895
0,300082,2017-10-09,41.4496,1.9089,1.046,21.5688
0,300083,2017-10-09,32.9462,2.3412,2.1423,-36.5953
0,300084,2017-10-09,632.7837,2.1493,13.271,162.7182
0,300085,2017-10-09,156.3096,12.205,11.3345,91.3747
0,300086,2017-10-09,105.9229,3.1188,12.3399,82.4448
0,300087,2017-10-09,169.6384,7.0026,6.207,57.37
0,300088,2017-10-09,40.737,5.0702,1.7005,99.0732
0,300089,2017-10-09,45.1315,3.6766,13.6058,37.2035
0,300090,2017-10-09,160.3867,2.8506,8.6721,-18.6422
0,300091,2017-10-09,116.358,9.9736,8.645,-207.9197
0,300092,2017-10-09,115.3574,5.7568,7.7454,-54.8459
0,300093,2017-10-09,249.9777,3.781,8.3326,55.8261
0,300094,2017-10-09,34.5182,2.8749,1.5805,-15.2074
0,300095,2017-10-09,80.907,3.0289,6.6031,-92.9038
0,300096,2017-10-09,-211.0191,10.0148,12.76,-21.3416
0,300097,2017-10-09,89.9213,6.3136,11.6918,-364.8662
0,300098,2017-10-09,41.9739,3.951,10.3142,40.0874
0,300099,2017-10-09,161.4149,3.4142,20.3768,43.7754
0,300100,2017-10-09,30.8176,3.8324,2.6861,29.8035
0,300101,2017-10-09,432.3492,10.0166,22.1022,-75.4336
0,300102,2017-10-09,41.8171,2.5195,5.1661,44.9902
0,300103,2017-10-09,137.6315,4.7857,14.7064,451.9717
0,300104,2017-10-09,-166.9207,4.5088,3.4943,-17.2632
0,300105,2017-10-09,-30.8274,1.9152,7.3912,77.7907
0,300106,2017-10-09,-29.3426,2.2476,3.1597,-13.1826
0,300107,2017-10-09,125.8665,4.1048,10.0704,49.779
0,300108,2017-10-09,29.2841,3.2062,7.6218,23.7823
0,300109,2017-10-09,89.3434,6.2848,18.4568,67.0181
0,300110,2017-10-09,373.9354,7.5005,8.7587,32.4673
0,300111,2017-10-09,-339.934,3.5986,3.092,17.5011
0,300112,2017-10-09,109.2021,4.2337,6.5941,37.208
0,300113,2017-10-09,27.0586,4.8364,7.8909,21.602
0,300114,2017-10-09,65.5586,5.3106,6.3311,48.7351
0,300115,2017-10-09,41.4819,7.0546,4.1228,90.3147
0,300116,2017-10-09,27.679,3.2512,2.8222,-7.5748
0,300117,2017-10-09,83.0523,3.9237,2.2362,-284.3424
0,300118,2017-10-09,26.8407,1.8307,1.3484,43.5854
0,300119,2017-10-09,40.2398,2.9309,5.6027,35.9381
0,300120,2017-10-09,117.0256,4.5218,4.5678,-69.9552
0,300121,2017-10-09,25.6362,6.2488,3.1546,46.6907
0,300122,2017-10-09,223.8501,16.0774,60.8627,340.9638
0,300123,2017-10-09,205.9313,3.883,7.3991,-362.217
0,300124,2017-10-09,50.5399,10.321,11.8871,72.7473
0,300125,2017-10-09,-62.0087,3.2319,20.8206,55.2577
0,300126,2017-10-09,-2715.3434,2.382,5.0665,18.2835
0,300127,2017-10-09,40.7434,6.3452,15.3878,89.4354
0,300128,2017-10-09,101.9361,4.5298,2.7921,689.5018
0,300129,2017-10-09,25.3524,2.5279,3.3197,28.9323
0,300130,2017-10-09,40.227,3.6108,4.9848,31.22
0,300131,2017-10-09,49.515,4.8133,1.4438,-43.6043
0,300132,2017-10-09,54.8207,4.9023,5.0837,-15.9656
0,300133,2017-10-09,40.7396,2.9736,4.2225,-28.7287
0,300134,2017-10-09,-1197.471,2.4999,6.733,48.0547
0,300135,2017-10-09,145.9801,3.5257,2.7448,439.8802
0,300136,2017-10-09,54.28,18.1329,13.614,109.05
0,300137,2017-10-09,79.9053,6.1429,10.8412,138.3474
0,300138,2017-10-09,40.011,3.0661,2.0129,-16.4475
0,300139,2017-10-09,133.7693,2.1893,10.8631,39.1721
0,300140,2017-10-09,57.8819,4.7025,3.7266,-20.0776
0,300141,2017-10-09,146.5368,6.4526,9.0785,-1041.9387
0,300142,2017-10-09,145.5879,8.7333,49.695,504.1399
0,300143,2017-10-09,70.5914,3.7946,22.2715,73.4109
0,300144,2017-10-09,27.1878,3.9728,9.4777,23.4109
0,300145,2017-10-09,33.5523,4.7607,6.112,54.617
0,300146,2017-10-09,26.4494,4.1089,7.8316,25.999
0,300147,2017-10-09,108.2751,1.9303,3.0703,25.4474
0,300148,2017-10-09,35.5458,2.2609,11.071,28.4568
0,300149,2017-10-09,85.8115,7.2128,21.4903,76.6597
0,300150,2017-10-09,54.8768,2.599,8.0175,66.2731
0,300151,2017-10-09,199.8555,6.1214,8.4343,106.9839
0,300152,2017-10-09,-40.4142,3.4657,7.3972,17.6458
0,300153,2017-10-09,103.1683,5.4247,5.5622,-29.8828
0,300154,2017-10-09,46.71,2.4553,6.0776,16.4161
0,300155,2017-10-09,671.8768,3.703,5.2714,1150.2824
0,300156,2017-10-09,28.5062,8.6422,6.005,26.3879
0,300157,2017-10-09,62.4756,2.3178,3.7785,-28.0167
0,300158,2017-10-09,26.0092,1.59,2.2712,-47.0492
0,300159,2017-10-09,56.0439,3.0885,9.0043,79.6772
0,300160,2017-10-09,32.4137,3.9616,4.1341,50.5958
0,300161,2017-10-09,62.3197,2.9181,3.4924,-91.3595
0,300162,2017-10-09,140.5021,3.277,5.7967,96.3112
0,300163,2017-10-09,94.7976,5.0014,4.8582,36.4725
0,300164,2017-10-09,72.1297,1.7438,4.6479,-20.5181
0,300165,2017-10-09,60.2984,2.3823,7.1549,-928.3903
0,300166,2017-10-09,43.6193,3.9241,11.4848,-158.2561
0,300167,2017-10-09,100.4419,6.3934,8.1155,-32.649
0,300168,2017-10-09,60.4251,6.4501,6.6432,137.371
0,300169,2017-10-09,153.0488,2.0552,3.0161,-143.6913
0,300170,2017-10-09,39.1471,4.782,5.3468,-39.4046
0,300171,2017-10-09,40.1747,2.3723,5.0363,950.3611
0,300172,2017-10-09,40.8602,4.2665,7.2096,78.2498
0,300173,2017-10-09,87.9789,4.0602,9.1435,469.8411
0,300174,2017-10-09,134.9007,12.649,9.5552,132.8599
0,300175,2017-10-09,68.5689,5.051,9.1178,31.0933
0,300176,2017-10-09,129.7224,13.7905,5.6243,17.2389
0,300177,2017-10-09,219.8983,3.5448,6.753,49.9654
0,300178,2017-10-09,36.6162,5.4955,4.4591,27.1259
0,300179,2017-10-09,56.8788,4.4799,13.9205,43.7496
0,300180,2017-10-09,108.2272,3.2878,8.5273,-83.8867
0,300181,2017-10-09,72.8112,3.3665,5.6159,222.5629
0,300182,2017-10-09,22.5855,2.5724,6.545,17.7816
0,300183,2017-10-09,28.3948,3.751,10.1142,47.5945
0,300184,2017-10-09,51.4579,2.2702,2.0347,-108.3001
0,300185,2017-10-09,47.9046,1.7585,3.2856,55.3909
0,300187,2017-10-09,51.0874,4.7192,4.7049,25.6134
0,300188,2017-10-09,46.2581,4.6835,7.996,23.745
0,300189,2017-10-09,230.1522,2.9752,2.6957,-6.3929
0,300190,2017-10-09,54.428,1.7932,6.5385,58.0025
0,300191,2017-10-09,-828.1873,7.6582,151.1683,-360.0596
0,300192,2017-10-09,123.9446,4.7175,7.0051,59.4351
0,300193,2017-10-09,37.3845,2.036,5.7333,17.8902
0,300194,2017-10-09,25.5703,2.0174,4.6921,17.7669
0,300195,2017-10-09,46.4159,1.636,5.6169,16.6738
0,300196,2017-10-09,23.8683,2.4484,3.0811,18.4185
0,300197,2017-10-09,34.9256,4.0714,3.6228,-78.4114
0,300198,2017-10-09,112.2141,4.8048,6.591,161.031
0,300199,2017-10-09,44.7194,4.1461,15.4195,62.3713
0,300200,2017-10-09,92.0546,2.4046,5.5124,254.1163
0,300201,2017-10-09,74.238,6.0984,5.2575,3566.3246
0,300202,2017-10-09,32.7026,6.0241,10.9087,390.1517
0,300203,2017-10-09,38.4176,5.7961,6.1637,387.948
0,300204,2017-10-09,26.2116,3.766,4.9404,31.329
0,300205,2017-10-09,361.3326,4.3727,2.726,2422.1985
0,300206,2017-10-09,102.1742,4.3572,6.7849,120.5375
0,300207,2017-10-09,33.196,6.3913,1.5422,45.878
0,300208,2017-10-09,35.0357,6.6411,8.6297,-80.0847
0,300209,2017-10-09,75.33,3.5377,9.121,96.1807
0,300210,2017-10-09,52.6372,2.8993,7.4119,25.0569
0,300211,2017-10-09,-8501.5999,5.5279,15.6027,55.8699
0,300212,2017-10-09,77.8726,4.2993,4.3197,-25.2168
0,300213,2017-10-09,62.1052,3.5921,6.749,232.3045
0,300214,2017-10-09,42.9053,2.2421,1.7283,60.6921
0,300215,2017-10-09,83.917,4.7083,14.9024,23.9034
0,300216,2017-10-09,38.3875,6.949,9.442,-704.0813
0,300217,2017-10-09,80.1217,2.5789,3.4579,-24.5386
0,300218,2017-10-09,86.2882,2.4317,1.6947,16.4032
0,300219,2017-10-09,54.7706,3.8203,3.3281,101.7169
0,300220,2017-10-09,337.0194,8.9274,13.1243,-279.0879
0,300221,2017-10-09,54.2362,3.977,4.2807,-226.5847
0,300222,2017-10-09,62.0084,4.9717,8.8414,825.2397
0,300223,2017-10-09,691.7163,4.8653,35.7899,-96.945
0,300224,2017-10-09,109.9103,3.9679,8.9386,119.2358
0,300225,2017-10-09,130.4797,8.5556,9.4582,66.9847
0,300226,2017-10-09,197.7322,11.7415,0.1098,-6.5758
0,300227,2017-10-09,138.7258,6.3195,10.6989,83.0123
0,300228,2017-10-09,-34.099,3.5115,4.6915,27.7732
0,300229,2017-10-09,50.9422,4.255,9.3821,52.214
0,300230,2017-10-09,28.1627,2.6791,2.7895,19.2223
0,300231,2017-10-09,37.801,7.2509,4.26,29.272
0,300232,2017-10-09,40.913,5.9353,4.2303,95.8361
0,300233,2017-10-09,38.4277,2.1827,3.8103,49.0006
0,300234,2017-10-09,244.7058,3.361,9.7289,-199.0312
0,300235,2017-10-09,238.1849,4.7604,30.2798,222.4288
0,300236,2017-10-09,111.8064,5.3524,14.8459,134.6461
0,300237,2017-10-09,23.3185,4.3578,3.6015,-530.5195
0,300238,2017-10-09,89.0871,4.8068,16.6806,201.5001
0,300239,2017-10-09,128.9361,4.1252,9.3443,57.4379
0,300240,2017-10-09,51.0879,3.5406,1.405,-96.2692
0,300241,2017-10-09,55.3602,3.6515,2.7046,74.5079
0,300242,2017-10-09,38.7195,3.0445,2.3922,156.3141
0,300243,2017-10-09,125.2858,5.0637,2.5073,6.5596
0,300244,2017-10-09,46.757,6.7739,3.1928,-311.1935
0,300245,2017-10-09,73.6102,5.9321,11.848,51.3366
0,300246,2017-10-09,52.1976,8.0085,6.116,82.531
0,300247,2017-10-09,50.0016,2.239,6.1668,36.2401
0,300248,2017-10-09,57.7721,4.6903,7.7363,62.8025
0,300249,2017-10-09,95.9699,7.6577,5.5874,1031.4412
0,300250,2017-10-09,46.0241,2.8315,11.6266,31.7159
0,300251,2017-10-09,36.8844,4.2386,14.8343,237.4595
0,300252,2017-10-09,54.3439,4.6461,5.0736,-43.2193
0,300253,2017-10-09,68.8666,5.257,12.5493,-491.8205
0,300254,2017-10-09,90.6154,3.4748,3.4135,44.2093
0,300255,2017-10-09,43.9271,3.6367,7.4678,-161.2939
0,300256,2017-10-09,46.1105,2.0001,1.2425,-27.2946
0,300257,2017-10-09,182.3476,4.7731,7.6358,162.7721
0,300258,2017-10-09,29.6179,4.2914,6.5927,20.3713
0,300259,2017-10-09,55.4817,3.3181,10.538,45.0832
0,300260,2017-10-09,123.725,4.1769,4.6193,93.1664
0,300261,2017-10-09,113.7106,5.0085,5.6433,31.7982
0,300262,2017-10-09,36.5253,3.0909,5.0521,-22.6468
0,300263,2017-10-09,372.924,3.2944,9.4587,24.5944
0,300264,2017-10-09,-1245.6024,5.7655,15.2452,-43.5038
0,300265,2017-10-09,41.2678,4.3647,2.6317,20.9152
0,300266,2017-10-09,90.845,9.468,10.4867,-130.5726
0,300267,2017-10-09,25.6359,4.2631,7.2665,28.3741
0,300268,2017-10-09,845.4445,20.8927,614.7023,-5986.8716
0,300269,2017-10-09,26.2944,2.1715,3.3323,27.2438
0,300270,2017-10-09,91.9189,4.8924,11.0923,107.2033
0,300271,2017-10-09,38.3414,5.8953,5.8048,103.0147
0,300272,2017-10-09,38.4955,4.5505,5.2759,60.6056
0,300273,2017-10-09,198.4918,3.4684,9.5042,-12.8702
0,300274,2017-10-09,34.4303,3.7321,3.3533,146.107
0,300275,2017-10-09,-200.344,5.1057,9.0778,-56.6885
0,300276,2017-10-09,399.9029,9.9007,17.5961,-2130.6698
0,300277,2017-10-09,110.845,7.9399,11.0775,90.8063
0,300278,2017-10-09,96.2357,7.0894,4.0859,1048.1788
0,300279,2017-10-09,76.4985,3.3207,3.6763,145.0213
0,300280,2017-10-09,-2286.2494,6.5658,16.9407,-842.9202
0,300281,2017-10-09,111.4968,5.626,10.593,314.5699
0,300282,2017-10-09,36.9276,2.1109,2.6819,53.4615
0,300283,2017-10-09,169.9023,5.1521,3.1645,-25.598
0,300284,2017-10-09,28.6515,3.7427,2.1419,57.2191
0,300285,2017-10-09,72.7268,7.7768,14.5873,99.0677
0,300286,2017-10-09,34.535,4.9458,8.3808,28.0381
0,300287,2017-10-09,38.2125,2.4028,6.4999,91.2925
0,300288,2017-10-09,33.6181,8.142,9.0141,58.9032
0,300289,2017-10-09,64.2416,3.7552,9.0118,47.1668
0,300290,2017-10-09,103.744,5.1388,7.9402,51.0587
0,300291,2017-10-09,37.301,2.038,5.5716,-22.9274
0,300292,2017-10-09,67.8813,3.3013,3.9387,68.6918
0,300293,2017-10-09,169.7803,5.501,5.7411,25.7379
0,300294,2017-10-09,44.1949,6.4388,13.196,151.6083
0,300295,2017-10-09,43.768,4.0003,8.0848,-6.858
0,300296,2017-10-09,39.8781,7.1886,6.6181,161.3304
0,300297,2017-10-09,33.9778,3.5442,6.5565,-42.5543
0,300298,2017-10-09,56.0166,7.1469,9.2748,32.2665
0,300299,2017-10-09,54.4781,5.4811,15.314,50.1712
0,300300,2017-10-09,141.6542,3.76,27.0328,-66.4138
0,300301,2017-10-09,-58.9958,2.4232,2.9994,47.5713
0,300302,2017-10-09,67.5692,9.159,15.4175,-117.6183
0,300303,2017-10-09,31.556,2.9033,3.1722,31.0455
0,300304,2017-10-09,73.8596,5.681,15.3672,88.6321
0,300305,2017-10-09,37.2299,1.8963,5.1185,41.7351
0,300306,2017-10-09,49.3227,3.022,15.4682,86.2778
0,300307,2017-10-09,45.145,2.0895,6.5904,45.6834
0,300308,2017-10-09,2668.505,41.6216,159.5587,1268.3207
0,300309,2017-10-09,-29.957,8.3661,24.2121,-14.9246
0,300310,2017-10-09,64.8665,3.5691,5.8932,795.7413
0,300311,2017-10-09,66.0807,5.4775,8.0515,101.2082
0,300312,2017-10-09,152.2252,6.0824,13.3326,-238.3384
0,300313,2017-10-09,-24.0976,7.2348,10.6436,38.3818
0,300314,2017-10-09,65.7951,5.8865,15.3198,65.1967
0,300315,2017-10-09,58.5256,2.4331,12.1035,30.9936
0,300316,2017-10-09,56.586,4.5914,10.3416,-149.9976
0,300317,2017-10-09,39.6371,3.4526,4.5804,181.691
0,300318,2017-10-09,216.3559,4.0347,14.5155,497.3198
0,300319,2017-10-09,43.2694,3.0111,3.811,22.9828
0,300320,2017-10-09,65.7571,7.6505,6.8369,-1251.5524
0,300321,2017-10-09,72.2073,3.5428,4.6514,25.7336
0,300322,2017-10-09,233.0017,9.6823,3.2828,80.0089
0,300323,2017-10-09,36.5304,4.3308,7.265,168.0083
0,300324,2017-10-09,44.9124,3.9627,7.3134,38.001
0,300325,2017-10-09,108.0214,4.2126,4.0257,-59.157
0,300326,2017-10-09,33.4448,3.2381,9.597,123.3684
0,300327,2017-10-09,54.0698,10.255,12.0177,49.4419
0,300328,2017-10-09,129.4492,6.6021,7.2825,52.1566
0,300329,2017-10-09,76.5171,3.3518,6.5318,71.4389
0,300330,2017-10-09,-76.8993,5.9497,17.3461,-132.2123
0,300331,2017-10-09,83.2061,3.8235,7.9153,3816.1321
0,300332,2017-10-09,474.3782,2.2449,4.1312,39.6042
0,300333,2017-10-09,191.0902,4.7544,19.5051,171.3996
0,300334,2017-10-09,298.2671,4.6908,7.0368,-35.6557
0,300335,2017-10-09,41.2058,6.3079,4.8522,51.3539
0,300336,2017-10-09,26.9169,2.7507,6.5424,19.9809
0,300337,2017-10-09,272.1787,5.6622,5.2422,-42.4454
0,300338,2017-10-09,154.8873,4.2071,16.8221,66.4415
0,300339,2017-10-09,26.768,2.4263,5.8813,51.9239
0,300340,2017-10-09,92.7806,6.2162,6.5457,-138.994
0,300341,2017-10-09,34.456,4.3545,5.7525,30.6317
0,300342,2017-10-09,35.3029,5.2469,8.9718,41.8523
0,300343,2017-10-09,39.9376,2.411,3.9627,43.9249
0,300344,2017-10-09,111.0608,8.3558,11.2143,-132.5415
0,300345,2017-10-09,-904.1095,4.1236,17.7276,93.202
0,300346,2017-10-09,215.3042,4.0369,37.2074,128.9225
0,300347,2017-10-09,81.8388,6.3397,11.0249,53.1178
0,300348,2017-10-09,56.4538,6.5576,8.3156,-319.9858
0,300349,2017-10-09,52.4918,2.7173,6.5268,21.0856
0,300350,2017-10-09,38.6502,3.1777,7.0753,30.2552
0,300351,2017-10-09,39.5491,2.4971,5.8285,-351.5769
0,300352,2017-10-09,94.0065,3.5586,14.6729,-192.8618
0,300353,2017-10-09,62.0347,3.7607,10.8146,227.8367
0,300354,2017-10-09,3134.2872,6.1883,16.2011,109.3782
0,300355,2017-10-09,33.8505,6.5798,4.6193,-71.5284
0,300356,2017-10-09,47.0204,2.8518,5.5856,143.7285
0,300357,2017-10-09,45.1803,10.0142,20.2116,50.7646
0,300358,2017-10-09,43.4555,3.9634,5.9719,-863.2683
0,300359,2017-10-09,164.0592,4.038,7.9556,-167.1191
0,300360,2017-10-09,23.899,3.744,4.4409,16.9131
0,300362,2017-10-09,53.7092,3.9043,5.8422,31.8625
0,300363,2017-10-09,45.7927,4.7387,4.8314,13.7736
0,300364,2017-10-09,198.3226,3.7694,14.4342,57.4064
0,300365,2017-10-09,47.8785,10.4674,9.602,-1308.7872
0,300366,2017-10-09,47.3107,2.744,5.7837,99.1263
0,300367,2017-10-09,40.2033,4.5308,9.1448,214.8522
0,300368,2017-10-09,153.7171,6.5879,10.0827,795.7531
0,300369,2017-10-09,48.7274,3.1784,7.3212,79.6384
0,300370,2017-10-09,48.8937,3.4084,3.8693,-21.4909
0,300371,2017-10-09,53.0085,5.3834,13.3938,56.0164
0,300373,2017-10-09,48.6642,5.5295,8.7477,53.9162
0,300374,2017-10-09,71.263,6.2912,4.1558,-320.2871
0,300375,2017-10-09,21.1557,2.6212,2.982,36.1799
0,300376,2017-10-09,31.8607,5.1374,3.1592,-258.5998
0,300377,2017-10-09,74.0553,4.3971,26.6536,-66.631
0,300378,2017-10-09,85.5269,3.8797,3.8656,25.7403
0,300379,2017-10-09,45.4264,2.728,15.2388,34.5306
0,300380,2017-10-09,-107.4885,9.4892,8.0813,-176.0829
0,300381,2017-10-09,64.2457,3.4603,4.2974,44.6281
0,300382,2017-10-09,42.4981,4.6826,11.6753,-253.3761
0,300383,2017-10-09,50.3267,3.3513,6.3204,52.5707
0,300384,2017-10-09,66.8151,3.6186,19.3046,-142.343
0,300385,2017-10-09,39.524,4.5756,4.7888,119.0402
0,300386,2017-10-09,69.6869,5.2202,8.5437,234.4329
0,300387,2017-10-09,31.6572,3.2708,5.0602,40.787
0,300388,2017-10-09,43.1323,4.0326,3.5469,-18.4115
0,300389,2017-10-09,39.3735,5.0677,4.2147,37.7745
0,300390,2017-10-09,172.2878,3.6459,4.3804,106.6721
0,300391,2017-10-09,102.3726,3.9322,8.7031,141.4647
0,300392,2017-10-09,-19.3619,8.9598,3.9074,-160.0125
0,300393,2017-10-09,35.1503,7.4959,3.5553,-15.0364
0,300394,2017-10-09,44.8345,7.2322,16.2604,37.9119
0,300395,2017-10-09,42.281,6.0359,10.2928,48.6585
0,300396,2017-10-09,38.3018,5.0994,7.1883,25.3959
0,300397,2017-10-09,-218.139,5.3186,19.4452,198.8756
